Car_Truck,EngDisp,RatedHP,Transmission,Drive,Weight,Comp,AxleRatio,EVSpeedRatio,AC,PRP,FuelType,City_Highway,Valves_Cyl,FuelEcon
car,1.9992262,172,AV,F,1530.873,10.5,2.41,31,Y,31,61,city,4,8.2531432631579
truck,2.9824522,148,L5,R,1644.271,9.6,3.73,35.5,Y,32,61,highway,6,8.2531432631579
truck,2.9824522,148,L5,R,1644.271,9.6,3.73,35.5,Y,32,61,highway,6,8.2531432631579
car,4.1623234,344,S6,4,2041.164,11,3.54,33.9,N,31,61,highway,8,8.2531432631579
truck,4.5720009,315,S6,R,2267.96,10.5,3.23,25.9,N,31,61,highway,8,8.28220362676056
truck,3.4740652,244,L5,4,2154.562,10,4.43,31.7,N,31,61,highway,6,8.28220362676056
car,2.294194,156,M5,F,1474.174,9.7,4.1,43.5,N,31,61,city,4,8.28220362676056
truck,3.1954845,235,L6,F,2267.96,10.8,4.06,33.4,N,31,23,highway,6,8.28220362676056
truck,3.7034846,210,L5,R,2154.562,9.2,3.07,30.4,Y,32,61,highway,6,8.3114693639576
truck,3.7034846,215,M6,R,2041.164,9.2,3.21,30.2,Y,31,61,highway,6,8.3114693639576
truck,2.3597424,165,M5,4,1644.271,10.5,2.41,30.6,Y,31,61,city,4,8.3114693639576
truck,4.1950976,200,L4,F,2154.562,9.3,3.54,31.4,Y,31,61,highway,6,8.3114693639576
truck,4.1950976,200,L4,F,2154.562,9.3,3.54,31.4,Y,31,61,highway,6,8.3114693639576
truck,4.1950976,200,L4,F,2154.562,9.3,3.54,31.4,Y,31,61,highway,6,8.3114693639576
car,2.1958714,145,M5,F,1360.776,10,3.84,38.1,N,32,61,city,4,8.3114693639576
car,4.3753557,443,S6,R,1927.766,9.5,2.56,22,N,31,61,highway,8,8.3114693639576
truck,5.3258075,280,L4,R,2267.96,9.9,3.42,28,N,32,61,highway,8,8.3114693639576
truck,5.3258075,280,L4,R,2154.562,9.9,3.42,28,N,32,61,highway,8,8.3114693639576
car,1.6059358,114,AV,F,1360.776,10.6,4.05,36.8,Y,31,61,city,4,8.3114693639576
car,1.9828391,200,L6,F,1587.572,10.3,3.14,40.7,N,31,61,city,4,8.3114693639576
car,1.9828391,136,L4,F,1417.475,10,3.73,39.1,Y,1,61,city,4,8.34094265957447
car,1.9828391,136,L4,F,1417.475,10,3.73,39.1,Y,1,61,city,4,8.34094265957447
truck,5.3258075,310,L4,R,2267.96,9.9,3.42,27.2,N,32,61,highway,8,8.34094265957447
truck,3.6543233,190,L4,4,2041.164,10,3.73,31.4,N,31,61,highway,5,8.34094265957447
truck,3.7854201,262,L5,4,2154.562,10.4,3.33,20.4,N,1,61,highway,6,8.34094265957447
truck,3.7034846,210,L4,R,2041.164,9.2,3.55,29.6,Y,31,61,highway,6,8.37062572953737
truck,5.3258075,310,L4,R,2721.552,9.9,3.73,28.5,N,31,61,highway,8,8.37062572953737
truck,4.1623234,275,L4,R,2154.562,10.1,3.42,28,N,32,61,highway,6,8.37062572953737
car,5.4569043,382,L7,R,2041.164,10.7,2.82,27.9,N,31,61,highway,8,8.37062572953737
truck,3.9492911,261,L5,R,2041.164,9.7,2.94,28.1,N,31,61,highway,6,8.37062572953737
truck,3.9492911,261,L5,R,2041.164,9.7,2.94,28.1,N,31,61,highway,6,8.37062572953737
truck,3.7034846,210,L4,4,1927.766,9.2,3.73,31.2,Y,31,61,highway,6,8.40052082142857
truck,3.9984524,207,M5,R,1757.669,9.7,3.55,35.7,Y,31,61,highway,6,8.40052082142857
truck,3.9492911,261,M6,R,2041.164,9.7,3.54,31.1,N,31,61,highway,6,8.40052082142857
car,1.9992262,120,L4,F,1417.475,9.5,4.04,44.2,N,1,23,city,4,8.40052082142857
car,2.294194,155,L4,F,1360.776,9.3,2.61,38.8,Y,31,23,city,4,8.40052082142857
car,2.294194,153,L5,F,1474.174,9.7,3.86,37.5,N,31,61,city,4,8.40052082142857
car,2.294194,160,L5,F,1474.174,9.7,3.86,37.5,N,31,61,city,4,8.40052082142857
car,4.6047751,412,M5,R,1757.669,9.8,3.55,31,Y,31,61,highway,8,8.40052082142857
truck,3.7034846,210,M6,4,1927.766,9.2,3.55,36.2,Y,31,61,highway,6,8.43063021505376
car,2.3761295,171,L4,F,1474.174,10.4,3.91,36.7,N,32,61,city,4,8.43063021505376
truck,5.3258075,310,L4,R,2494.756,9.9,3.42,27.2,N,32,61,highway,8,8.43063021505376
truck,3.4904523,280,S5,4,2154.562,10.3,3.69,35.6,N,31,61,highway,6,8.43063021505376
car,3.4576781,292,AV,R,2041.164,11.8,3.77,22.6,N,1,23,city,6,8.43063021505376
truck,2.5236134,208,L5,4,2154.562,9,2.86,34.7,N,31,23,highway,5,8.43063021505376
truck,3.9984524,260,L5,4,2041.164,10.3,3.55,34.2,Y,31,61,highway,6,8.46095622302158
car,2.7366457,200,L4,F,1700.97,9.7,2.69,34.2,Y,1,38,highway,6,8.46095622302158
truck,2.3597424,165,M5,4,1644.271,10.5,2.41,30.6,Y,31,61,city,4,8.46095622302158
car,2.3761295,171,M5,F,1417.475,10,3.84,36.6,N,32,61,city,4,8.46095622302158
truck,4.5720009,315,S6,4,2267.96,10.5,3.23,25.9,N,32,61,highway,8,8.46095622302158
car,5.4569043,382,L5,4,2041.164,10.7,3.07,34.4,N,31,61,highway,8,8.46095622302158
truck,3.4904523,268,L7,4,2381.358,10.5,3.9,33.9,N,31,61,highway,6,8.46095622302158
car,2.294194,155,M5,F,1360.776,9.3,3.74,40.3,Y,31,23,city,4,8.46095622302158
car,2.294194,155,M5,F,1360.776,9.3,3.74,40.4,Y,31,23,city,4,8.46095622302158
car,2.294194,155,L4,F,1360.776,9.3,2.61,38.9,Y,31,23,city,4,8.46095622302158
car,2.294194,153,L5,F,1474.174,9.7,3.86,37.2,N,31,61,city,4,8.46095622302158
car,2.294194,160,L5,F,1474.174,9.7,3.86,37.2,N,31,61,city,4,8.46095622302158
truck,3.1954845,235,L6,4,2267.96,10.8,4.06,33.4,N,31,23,highway,6,8.46095622302158
car,4.1623234,344,S6,4,1927.766,11,3.54,33.9,N,31,61,highway,8,8.46095622302158
truck,3.7034846,210,M6,4,1927.766,9.2,3.55,36.2,Y,31,61,highway,6,8.49150119133574
truck,3.6707104,300,S5,4,2154.562,11,4.53,30.2,N,1,61,highway,6,8.49150119133574
truck,3.9492911,261,M6,R,2041.164,9.7,3.54,31.1,N,31,61,highway,6,8.49150119133574
truck,4.91613,310,L6,4,2721.552,18.5,3.27,26.8,N,1,9,highway,10,8.49150119133574
truck,2.5236134,208,L5,4,2267.96,9,2.86,34.7,N,1,23,highway,5,8.49150119133574
car,4.1623234,344,S6,4,2041.164,11,3.54,33.9,N,31,61,highway,8,8.49150119133574
car,4.8014203,360,S6,R,2041.164,10.5,3.46,39.3,Y,31,61,highway,8,8.5222675
car,2.3597424,155,L5,F,1587.572,9.8,3.39,31.8,N,31,61,city,4,8.5222675
truck,4.2934202,195,L4,R,2154.562,9.5,3.23,25.7,N,32,61,highway,6,8.55325756363636
truck,4.1623234,275,L4,4,2267.96,10.1,3.42,28,N,32,61,highway,6,8.55325756363636
car,5.9649044,438,S6,R,2381.358,11.3,3.15,27.2,Y,31,61,highway,12,8.55325756363636
truck,3.4740652,247,L5,4,2154.562,10,4.53,28.3,N,1,61,highway,6,8.55325756363636
truck,3.4740652,247,L5,4,2154.562,10,4.53,28.3,N,31,61,highway,6,8.55325756363636
car,2.294194,143,M5,F,1417.475,10.5,4.41,48.5,Y,31,61,city,4,8.55325756363636
car,2.294194,153,L5,F,1474.174,9.7,3.86,37.2,N,31,61,city,4,8.55325756363636
car,2.294194,160,L5,F,1474.174,9.7,3.86,37.2,N,31,61,city,4,8.55325756363636
truck,3.9492911,236,L5,4,1927.766,10,3.73,30.6,N,32,61,highway,6,8.55325756363636
truck,3.7034846,215,M6,R,2041.164,9.2,3.55,33.4,Y,31,61,highway,6,8.58447383211679
car,5.407743,300,M6,R,1927.766,10,3.31,26.9,Y,1,61,highway,8,8.58447383211679
truck,2.9824522,148,L5,R,1757.669,9.6,4.1,36.9,Y,31,61,highway,6,8.58447383211679
truck,2.9824522,148,L5,R,1757.669,9.6,4.1,36.9,Y,31,61,highway,6,8.58447383211679
truck,5.3258075,310,L4,R,2721.552,9.9,3.73,28.5,N,31,61,highway,8,8.58447383211679
truck,3.8345814,225,L4,4,2041.164,10,4.32,35.6,N,1,23,highway,6,8.58447383211679
truck,3.9492911,261,M6,R,2041.164,9.7,3.54,31.1,N,31,61,highway,6,8.58447383211679
truck,3.4904523,280,S5,4,2154.562,10.3,3.69,35.4,N,31,61,highway,6,8.58447383211679
car,1.9992262,170,M5,R,1247.378,10.8,4.1,48.3,N,31,61,city,4,8.58447383211679
car,2.3597424,155,L5,F,1587.572,9.8,3.39,31.9,N,32,61,city,4,8.58447383211679
truck,3.9492911,236,L5,4,2154.562,10,3.73,31,N,1,23,highway,6,8.58447383211679
truck,3.7854201,190,L4,R,1927.766,8.7,4.1,33.6,Y,31,61,highway,6,8.61591879120879
truck,5.3258075,310,L4,R,2721.552,9.9,3.73,28.5,N,31,61,highway,8,8.61591879120879
car,1.6059358,168,M6,F,1417.475,8.3,2.87,44.4,Y,31,61,city,4,8.61591879120879
truck,3.9492911,266,L5,4,2381.358,9.7,3.36,32.1,N,31,61,highway,6,8.61591879120879
truck,3.9492911,261,M6,4,2154.562,9.7,3.54,31.1,N,31,61,highway,6,8.61591879120879
car,4.1623234,420,M6,4,1927.766,12.5,4.11,43.2,N,1,61,highway,8,8.61591879120879
truck,4.588388,292,L6,R,2267.96,9.8,3.55,29.7,Y,32,61,highway,8,8.64759496323529
truck,4.588388,292,L6,R,2267.96,9.8,3.55,29.7,Y,32,61,highway,8,8.64759496323529
truck,4.588388,292,L6,R,2267.96,9.8,3.55,29.7,Y,32,61,highway,8,8.64759496323529
truck,3.9984524,207,L5,R,1814.368,9.7,3.55,33.8,Y,31,61,highway,6,8.64759496323529
truck,3.9984524,207,L5,R,1814.368,9.7,3.55,33.8,Y,31,61,highway,6,8.64759496323529
truck,5.3258075,310,L4,R,2494.756,9.9,3.42,27.2,N,32,61,highway,8,8.64759496323529
truck,3.4904523,268,L7,4,2381.358,10.5,3.9,33.9,N,31,61,highway,6,8.64759496323529
car,2.3597424,166,L5,F,1587.572,9.7,4.44,34.5,N,31,61,city,4,8.64759496323529
truck,3.9492911,261,M6,4,2041.164,9.7,3.54,31.1,N,31,61,highway,6,8.64759496323529
car,1.9828391,200,L6,F,1700.97,10.3,3.14,40.7,N,31,61,city,4,8.64759496323529
car,2.1958714,145,L4,F,1530.873,10,3.63,33.6,N,31,61,city,4,8.67950490774908
truck,5.3258075,295,L4,R,2154.562,9.5,3.23,25.7,N,32,61,highway,8,8.67950490774908
car,4.8014203,360,S6,R,1927.766,10.5,2.93,34.4,Y,31,61,highway,8,8.67950490774908
car,2.3597424,162,M5,F,1644.271,10.5,3.25,42.5,N,31,61,city,4,8.67950490774908
car,2.3597424,162,M5,F,1587.572,10.5,3.25,43.2,N,31,61,city,4,8.67950490774908
truck,3.9492911,266,L5,4,2381.358,9.7,3.36,31.1,N,31,61,highway,6,8.67950490774908
truck,3.9492911,261,L5,R,2041.164,9.7,3.13,30,N,31,61,highway,6,8.67950490774908
truck,3.9492911,261,M6,R,2154.562,9.7,3.54,31.1,N,31,61,highway,6,8.67950490774908
car,1.9992262,170,M6,R,1247.378,10.8,4.1,48.9,N,31,61,city,4,8.67950490774908
car,4.1623234,344,M6,4,1927.766,11,3.89,41.9,N,31,61,highway,8,8.67950490774908
truck,2.3597424,165,AV,F,1587.572,10.5,2.39,31,Y,32,61,city,4,8.71165122222222
truck,4.1950976,200,L4,F,2154.562,9.3,3.54,31.4,Y,1,61,highway,6,8.71165122222222
truck,4.1950976,200,L4,F,2154.562,9.3,3.54,31.4,Y,1,61,highway,6,8.71165122222222
truck,4.1950976,200,L4,F,2154.562,9.3,3.54,31.4,Y,1,61,highway,6,8.71165122222222
truck,3.4904523,268,L7,4,2494.756,10.5,3.7,32.1,N,31,61,highway,6,8.71165122222222
car,1.9992262,170,M6,R,1247.378,10.8,4.1,48.9,N,31,61,city,4,8.71165122222222
car,2.3597424,158,M5,F,1644.271,9.8,3.94,38.5,N,31,61,city,4,8.71165122222222
car,2.4908392,204,L6,R,1757.669,12,3.91,30.8,N,32,61,city,6,8.71165122222222
truck,3.7034846,215,L4,R,2267.96,9.2,3.92,31.2,Y,31,61,highway,6,8.74403654275093
car,2.3597424,150,L4,F,1644.271,10.5,2.69,34.7,Y,31,61,city,4,8.74403654275093
truck,2.9824522,148,M5,4,1757.669,9.6,4.1,39.1,Y,31,61,highway,6,8.74403654275093
truck,5.3258075,295,L4,R,2154.562,9.5,3.23,25.7,N,32,61,highway,8,8.74403654275093
truck,4.8014203,270,L4,R,2154.562,9.5,3.23,25.7,N,32,61,highway,8,8.74403654275093
car,2.3597424,166,L5,F,1587.572,9.7,4.44,34.5,N,31,61,city,4,8.74403654275093
car,2.3597424,166,L5,F,1587.572,9.7,4.44,34.5,N,1,61,city,4,8.74403654275093
car,2.3597424,162,L5,F,1587.572,10.5,3.31,33.2,N,1,61,city,4,8.74403654275093
truck,3.9492911,261,L5,4,2154.562,9.7,3.13,30,N,31,61,highway,6,8.74403654275093
truck,2.3597424,166,L4,F,1700.97,9.8,2.92,36.8,N,32,61,city,4,8.74403654275093
truck,3.9492911,239,L5,4,2041.164,10,3.73,29.2,N,32,23,highway,6,8.74403654275093
truck,3.9492911,239,L5,4,2041.164,10,3.73,29.2,N,32,23,highway,6,8.74403654275093
car,1.9828391,200,L6,F,1757.669,10.3,3.14,32.9,N,31,61,city,4,8.74403654275093
car,1.9828391,200,AV,F,1927.766,10.5,5.3,28.3,N,31,61,city,4,8.74403654275093
truck,3.7034846,210,L5,4,2154.562,9.2,3.07,30.4,Y,32,61,highway,6,8.77666354477612
truck,3.7034846,215,M6,R,2267.96,9.2,3.55,32.3,Y,31,61,highway,6,8.77666354477612
truck,4.8014203,270,L4,R,2267.96,9.5,3.23,25.7,N,32,61,highway,8,8.77666354477612
truck,5.3258075,280,L4,4,2381.358,9.9,3.42,28,N,32,61,highway,8,8.77666354477612
truck,3.9492911,266,L5,4,2381.358,9.7,3.36,32.1,N,31,61,highway,6,8.77666354477612
truck,3.9492911,236,M6,R,1814.368,10,3.73,36.4,N,31,61,highway,6,8.77666354477612
car,1.9828391,200,M6,F,1644.271,10.3,3.09,40.4,N,31,61,city,4,8.77666354477612
car,4.1623234,344,M6,4,2041.164,11,3.89,41.9,N,31,61,highway,8,8.77666354477612
car,5.1947107,450,L6,4,2267.96,12.5,4.06,36.4,N,1,61,highway,10,8.77666354477612
car,2.3597424,172,AV,F,1587.572,10.5,2.41,30.6,Y,32,61,city,4,8.80953494382022
truck,4.1950976,202,L4,R,2267.96,9.3,3.31,30.7,Y,31,61,highway,6,8.80953494382022
truck,3.9492911,261,L5,R,2154.562,9.7,3.13,30,N,31,61,highway,6,8.80953494382022
car,2.3597424,158,L5,F,1644.271,9.8,3.39,31.9,N,31,61,city,4,8.80953494382022
car,1.9828391,200,AV,F,1757.669,10.5,5.3,28.3,N,31,61,city,4,8.80953494382022
car,5.9976786,450,L6,4,2267.96,10.8,3.32,29.7,N,1,61,highway,12,8.80953494382022
car,5.1947107,435,L6,4,2154.562,12.5,3.8,35.5,N,31,61,highway,10,8.80953494382022
car,4.3753557,469,S6,R,2154.562,9.5,3.23,27.1,N,32,61,highway,8,8.8426534962406
truck,5.3258075,310,L4,4,2721.552,9.9,3.73,28.5,N,31,61,highway,8,8.8426534962406
truck,4.2934202,195,L4,R,2267.96,9.5,3.23,25.7,N,32,61,highway,6,8.8426534962406
truck,5.3258075,295,L4,R,2267.96,9.5,3.23,25.7,N,32,61,highway,8,8.8426534962406
truck,4.8014203,350,S6,4,2494.756,10.5,3.91,32.2,Y,31,61,highway,8,8.8426534962406
truck,3.9492911,261,L5,4,2154.562,9.7,3.13,30,N,31,61,highway,6,8.8426534962406
car,2.294194,153,L5,F,1587.572,9.7,3.86,36.3,N,31,61,city,4,8.8426534962406
car,2.294194,160,L5,F,1587.572,9.7,3.86,36.3,N,31,61,city,4,8.8426534962406
car,2.4908392,204,L6,R,1757.669,12,3.91,30.3,N,31,61,city,6,8.8426534962406
truck,2.4252908,220,M4,F,1587.572,9.5,2.83,39.7,Y,31,61,city,4,8.876022
truck,4.1950976,202,L4,R,2267.96,9.3,3.31,30.6,Y,32,61,highway,6,8.876022
truck,2.294194,143,M5,R,1530.873,9.7,3.73,37.5,Y,31,61,city,4,8.876022
truck,2.294194,143,M5,R,1530.873,9.7,3.73,37.5,Y,31,61,city,4,8.876022
car,4.5720009,275,L4,F,2381.358,10,3.11,26.1,N,32,61,highway,8,8.876022
car,4.5720009,275,L4,F,2381.358,10,3.11,26.1,N,32,61,highway,8,8.876022
truck,5.3258075,295,L4,R,2381.358,9.5,3.23,26.3,N,32,61,highway,8,8.876022
car,2.3597424,162,L4,F,1644.271,10.5,3.77,36.4,N,1,61,city,4,8.876022
car,1.802581,190,M6,R,1077.281,11.5,4.53,51,Y,1,61,city,4,8.876022
truck,3.9492911,261,M6,4,2154.562,9.7,3.69,32.4,N,31,61,highway,6,8.876022
truck,3.4904523,280,S5,4,2154.562,10.3,3.69,35.4,N,31,61,highway,6,8.876022
car,2.294194,155,L4,4,1474.174,9.3,2.7,40.2,Y,1,23,city,4,8.876022
truck,3.7854201,190,M6,R,1927.766,8.7,4.1,40.9,Y,32,61,highway,6,8.90964329545455
truck,3.9984524,210,L5,R,2267.96,9.7,3.73,31.8,Y,32,61,highway,6,8.90964329545455
truck,3.9984524,210,L5,R,2267.96,9.7,3.73,31.8,Y,32,61,highway,6,8.90964329545455
truck,3.9984524,210,L5,R,2267.96,9.7,3.73,31.8,Y,32,61,highway,6,8.90964329545455
car,2.1958714,148,L4,F,1474.174,10,3.63,34.4,N,32,23,city,4,8.90964329545455
car,2.3597424,155,L5,F,1700.97,9.8,3.39,31.9,N,1,23,city,4,8.90964329545455
truck,2.3597424,165,AV,4,1644.271,10.5,2.39,31,Y,31,61,city,4,8.9435202661597
truck,2.294194,153,M5,F,1587.572,9.7,4.13,40.3,Y,31,61,city,4,8.9435202661597
truck,4.2934202,195,M5,4,2154.562,9.2,3.73,29.6,N,32,61,highway,6,8.9435202661597
truck,5.3258075,295,L4,R,2381.358,9.5,3.23,25.7,N,32,61,highway,8,8.9435202661597
truck,3.9492911,261,M6,4,2154.562,9.7,3.69,32.4,N,31,61,highway,6,8.9435202661597
car,2.294194,155,L4,4,1474.174,9.3,2.7,40.2,Y,1,23,city,4,8.9435202661597
car,2.294194,153,L5,F,1587.572,9.7,3.86,36.4,N,31,61,city,4,8.9435202661597
car,2.294194,160,L5,F,1587.572,9.7,3.86,36.4,N,31,61,city,4,8.9435202661597
car,2.294194,160,M5,F,1587.572,9.7,4.39,44.9,N,31,61,city,4,8.9435202661597
car,2.3597424,158,L5,F,1700.97,9.8,3.39,31.9,N,1,23,city,4,8.9435202661597
truck,2.6874844,159,M5,R,1587.572,9.6,3.31,34.6,N,31,61,city,4,8.9435202661597
truck,3.9492911,236,L5,R,2267.96,10,3.91,30.3,N,32,23,highway,6,8.9435202661597
truck,4.1950976,202,L4,R,2267.96,9.3,3.55,32.9,Y,32,61,highway,6,8.97765583969466
truck,3.9984524,207,M5,4,1927.766,9.7,3.73,34.2,Y,31,61,highway,6,8.97765583969466
truck,3.9984524,207,M5,4,1927.766,9.7,3.73,34.2,Y,31,61,highway,6,8.97765583969466
truck,4.2934202,195,M5,4,2154.562,9.2,3.73,29.6,N,32,61,highway,6,8.97765583969466
truck,3.5887749,276,L6,4,2494.756,12,4.56,37.2,N,1,61,highway,6,8.97765583969466
truck,4.4081299,311,L6,4,2267.96,10.4,3.33,27.4,N,31,23,highway,8,8.97765583969466
truck,4.4081299,311,L6,4,2381.358,10.4,3.33,27.3,N,31,23,highway,8,8.97765583969466
truck,3.7034846,210,L5,4,2267.96,9.2,3.07,30.2,Y,32,61,highway,6,9.01205298850575
truck,3.7034846,215,M6,4,2267.96,9.2,3.55,33.4,Y,31,61,highway,6,9.01205298850575
truck,2.294194,153,M5,F,1587.572,9.7,4.13,40.3,Y,31,61,city,4,9.01205298850575
truck,4.8014203,270,L4,R,2721.552,9.5,3.23,24.7,N,32,61,highway,8,9.01205298850575
car,1.9828391,200,M6,F,1644.271,10.3,3.09,39.7,N,31,61,city,4,9.01205298850575
truck,3.7854201,190,M6,4,1927.766,8.7,3.21,32,Y,32,61,highway,6,9.04671473076923
truck,4.1950976,202,L4,R,2267.96,9.3,3.55,28.7,Y,32,61,highway,6,9.04671473076923
truck,4.1950976,202,L4,R,2267.96,9.3,3.55,32.8,Y,32,61,highway,6,9.04671473076923
truck,2.3761295,172,L4,F,1587.572,10.4,3.91,36.1,N,32,61,city,4,9.04671473076923
truck,5.3258075,310,L4,4,2381.358,9.9,3.73,28.4,N,32,61,highway,8,9.04671473076923
truck,5.3258075,310,L4,4,2494.756,9.9,3.73,28.4,N,32,61,highway,8,9.04671473076923
truck,3.9492911,261,L5,4,2154.562,9.7,3.36,31.1,N,31,61,highway,6,9.04671473076923
car,2.294194,143,M5,4,1474.174,10.5,4.41,48.5,Y,31,61,city,4,9.04671473076923
car,2.294194,160,M5,F,1587.572,9.7,4.39,45.1,N,31,61,city,4,9.04671473076923
car,2.3597424,161,L4,F,1474.174,9.8,2.74,39.2,N,1,61,city,4,9.04671473076923
truck,4.6703235,260,L5,R,2041.164,10,3.73,31,N,1,23,highway,8,9.04671473076923
truck,5.6699366,381,L6,R,2381.358,10.2,4.1,26,N,32,61,highway,8,9.04671473076923
car,2.294194,160,L5,F,1644.271,9.7,3.86,35.9,Y,1,61,city,4,9.08164413127413
car,2.294194,160,L5,F,1644.271,9.7,3.86,35.9,Y,1,61,city,4,9.08164413127413
car,2.1958714,145,L4,F,1417.475,10,3.63,35.5,N,32,23,city,4,9.08164413127413
car,1.6059358,168,M6,F,1417.475,8.3,2.87,44.6,Y,31,61,city,4,9.08164413127413
truck,4.6703235,260,L5,R,2041.164,10,3.73,30.9,N,32,23,highway,8,9.08164413127413
truck,4.4081299,311,L6,4,2381.358,10.4,3.33,27.4,N,1,23,highway,8,9.08164413127413
car,2.3925166,172,AV,4,1644.271,10.5,2.41,30.6,Y,31,61,city,4,9.11684430232558
car,2.294194,160,M5,F,1587.572,9.7,4.39,44.9,Y,31,61,city,4,9.11684430232558
car,2.294194,160,M5,F,1587.572,9.7,4.39,44.9,Y,31,61,city,4,9.11684430232558
car,4.8014203,360,S6,R,2041.164,10.5,3.46,39.3,Y,31,61,highway,8,9.11684430232558
truck,3.9492911,261,L5,4,2154.562,9.7,3.36,32.1,N,31,61,highway,6,9.11684430232558
car,2.6874844,245,M5,R,1474.174,11.1,3.75,41.5,N,1,61,city,6,9.11684430232558
truck,2.3597424,166,L4,F,1700.97,9.8,2.92,36.8,N,32,61,city,4,9.11684430232558
truck,2.3597424,166,L4,4,1757.669,9.8,3.08,38.8,N,31,61,city,4,9.11684430232558
truck,3.9492911,236,M6,4,1927.766,10,3.73,36.4,N,31,61,highway,6,9.11684430232558
truck,3.9492911,236,L5,R,2381.358,10,3.91,30.3,N,31,61,highway,6,9.11684430232558
truck,5.6699366,381,L6,R,2494.756,10.2,4.1,26,N,32,61,highway,8,9.11684430232558
truck,4.4081299,311,L6,4,2381.358,10.4,3.33,27.4,N,1,23,highway,8,9.11684430232558
car,4.9652913,512,L6,R,1530.873,11,3.08,23.9,N,31,61,highway,10,9.11684430232558
truck,4.7030977,230,C6,R,2154.562,9,3.21,30.2,Y,1,61,highway,8,9.15231840466926
car,2.294194,160,L5,F,1644.271,9.7,3.86,36.1,Y,31,61,city,4,9.15231840466926
car,2.294194,160,L5,F,1644.271,9.7,3.86,36.1,Y,31,61,city,4,9.15231840466926
truck,4.1950976,202,L4,R,2267.96,9.3,3.73,30.2,Y,32,61,highway,6,9.15231840466926
car,2.3761295,172,L4,F,1644.271,10.4,3.91,35.6,N,32,61,city,4,9.15231840466926
car,4.9980655,500,S7,R,2154.562,12,3.62,38.8,Y,31,61,highway,10,9.15231840466926
car,6.2107109,503,S7,R,2041.164,11.3,2.82,26.4,N,31,61,highway,8,9.15231840466926
truck,2.3597424,166,L5,F,1700.97,9.7,4.5,31.5,N,31,61,city,4,9.15231840466926
car,1.9828391,138,M5,F,1530.873,10.1,4.06,48,N,31,61,city,4,9.15231840466926
car,2.294194,153,L5,F,1644.271,9.7,3.86,36.4,N,31,61,city,4,9.15231840466926
car,2.294194,160,L5,F,1644.271,9.7,3.86,36.4,N,31,61,city,4,9.15231840466926
truck,2.3597424,166,L4,4,1757.669,9.8,3.08,38.8,N,31,61,city,4,9.15231840466926
truck,3.9492911,236,L5,R,2381.358,10,3.91,30.2,N,1,23,highway,6,9.15231840466926
truck,5.6699366,381,L6,R,2381.358,10.2,4.3,27.4,N,31,61,highway,8,9.15231840466926
truck,5.6699366,381,L6,R,2721.552,10.2,4.1,26,N,32,61,highway,8,9.15231840466926
car,1.9828391,200,M6,F,1644.271,10.3,3.09,40.4,N,31,61,city,4,9.15231840466926
car,2.458065,175,S4,4,1644.271,10,4.11,39.8,N,31,61,city,4,9.15231840466926
car,4.9652913,512,S6,R,1530.873,11,3.08,23.9,N,31,61,highway,10,9.15231840466926
truck,5.7027108,345,L5,R,1587.572,9.6,3.55,27.4,Y,32,61,highway,8,9.1880696484375
truck,4.7030977,230,L5,4,2267.96,9,3.73,29.9,Y,32,61,highway,8,9.1880696484375
truck,4.7030977,230,L5,R,2267.96,9,3.73,29.9,Y,32,61,highway,8,9.1880696484375
truck,4.7030977,230,L5,R,2267.96,9,3.73,29.9,Y,32,61,highway,8,9.1880696484375
truck,4.7030977,230,L5,4,2267.96,9,3.73,29.9,Y,32,61,highway,8,9.1880696484375
truck,3.9984524,210,L5,4,2267.96,9.7,3.73,31.8,Y,31,61,highway,6,9.1880696484375
truck,3.9984524,210,L5,4,2267.96,9.7,3.73,31.8,Y,31,61,highway,6,9.1880696484375
truck,3.9984524,210,L5,4,2267.96,9.7,3.73,31.8,Y,31,61,highway,6,9.1880696484375
truck,5.407743,300,L6,R,2721.552,9.6,3.31,25.2,Y,32,61,highway,8,9.1880696484375
truck,5.407743,300,L6,R,2721.552,9.6,3.31,25.2,Y,32,61,highway,8,9.1880696484375
truck,2.9824522,148,L5,4,1814.368,9.6,4.1,37,Y,1,61,highway,6,9.1880696484375
truck,4.2934202,195,M5,4,2267.96,9.2,3.73,29.6,N,32,61,highway,6,9.1880696484375
truck,4.8014203,270,L4,R,2494.756,9.5,3.23,24.6,N,32,61,highway,8,9.1880696484375
car,1.9992262,197,M6,F,1474.174,11,4.76,44,N,1,61,city,4,9.1880696484375
car,1.9992262,166,L6,R,1304.077,10.8,4.1,34.5,N,31,61,city,4,9.1880696484375
car,2.3597424,161,M5,F,1474.174,9.8,4.24,46.1,N,31,61,city,4,9.1880696484375
car,1.9828391,200,M6,F,1530.873,10.3,3.09,40.4,N,31,61,city,4,9.1880696484375
car,1.9828391,200,M6,F,1700.97,10.5,3.75,34.6,N,31,61,city,4,9.1880696484375
car,2.458065,175,S4,4,1644.271,10,4.11,39.8,N,31,61,city,4,9.1880696484375
truck,5.407743,300,L6,R,2721.552,9.6,3.31,25.9,Y,31,61,highway,8,9.22410129411765
truck,5.407743,300,L6,R,2721.552,9.6,3.31,25.9,Y,31,61,highway,8,9.22410129411765
truck,4.2934202,195,M5,4,2267.96,9.2,3.73,29.6,N,32,61,highway,6,9.22410129411765
truck,5.3258075,310,L4,4,2494.756,9.9,3.73,28.4,N,32,61,highway,8,9.22410129411765
